Inhibitor	Direction	Deletion
1416	4OHAcetophenone	up	YDR541C
1516	4OHAcetophenone	up	YLR373C
1616	4OHAcetophenone	up	YJR090C
1716	4OHAcetophenone	up	YBR078W
1816	4OHAcetophenone	up	YOR324C
1915	4OHAcetophenone	up	YMR180C
2015	4OHAcetophenone	up	YOR124C
2114	4OHAcetophenone	up	YER170W
2214	4OHAcetophenone	up	YPR152C
2314	4OHAcetophenone	up	YCL028W
2410	4OHAcetophenone	up	YER108C
255	4OHAcetophenone	up	YHR045W
265	4OHAcetophenone	up	YNL104C
275	4OHAcetophenone	up	YCL022C
285	4OHAcetophenone	up	YOR131C
294	4OHAcetophenone	up	YDR372C
304	4OHAcetophenone	up	YPL111W
316	4OHAcetophenone	up	YCR011C
323	4OHAcetophenone	up	YKL001C
333	4OHAcetophenone	up	YGR259C
343	4OHAcetophenone	up	YAL017W
353	4OHAcetophenone	up	YDR452W
362	4OHAcetophenone	up	YJL152W
372	4OHAcetophenone	up	YPL054W
382	4OHAcetophenone	up	YDL184C
392	4OHAcetophenone	up	YDR370C
402	4OHAcetophenone	up	YDR435C
416	4OHAcetophenone	up	YPL107W
422	4OHAcetophenone	up	YOR121C
432	4OHAcetophenone	up	YLR034C
442	4OHAcetophenone	up	YLR413W
452	4OHAcetophenone	up	YHR129C
462	4OHAcetophenone	up	YOR240W
472	4OHAcetophenone	up	YDL106C
482	4OHAcetophenone	up	YAL058C-A
492	4OHAcetophenone	up	YOR180C
502	4OHAcetophenone	up	YPL073C
516	4OHAcetophenone	up	YDL199C
522	4OHAcetophenone	up	YDL188C
532	4OHAcetophenone	up	YGR003W
542	4OHAcetophenone	up	YOR068C
552	4OHAcetophenone	up	YDR535C
562	4OHAcetophenone	up	YIL165C
572	4OHAcetophenone	up	YJL154C
582	4OHAcetophenone	up	YOL151W
592	4OHAcetophenone	up	YMR311C
602	4OHAcetophenone	up	YHR035W
616	4OHAcetophenone	up	YLR057W
622	4OHAcetophenone	up	YGR084C
633	4OHAcetophenone	up	YLR253W
643	4OHAcetophenone	up	YJR069C
653	4OHAcetophenone	up	YGR187C
683	4OHAcetophenone	down	YOR223W
693	4OHAcetophenone	down	YHR163W
703	4OHAcetophenone	down	YLL063C
717	4OHAcetophenone	down	YIL090W
723	4OHAcetophenone	down	YER066W
733	4OHAcetophenone	down	YHR034C
743	4OHAcetophenone	down	YDR463W
753	4OHAcetophenone	down	YLR121C
763	4OHAcetophenone	down	YLR035C
773	4OHAcetophenone	down	YML033W
783	4OHAcetophenone	down	YBR071W
793	4OHAcetophenone	down	YMR022W
803	4OHAcetophenone	down	YJR129C
817	4OHAcetophenone	down	YNL320W
823	4OHAcetophenone	down	YLR211C
833	4OHAcetophenone	down	YMR063W
843	4OHAcetophenone	down	YMR106C
853	4OHAcetophenone	down	YML048W
863	4OHAcetophenone	down	YJL082W
873	4OHAcetophenone	down	YOR299W
883	4OHAcetophenone	down	YHR210C
893	4OHAcetophenone	down	YLL051C
903	4OHAcetophenone	down	YLR433C
917	4OHAcetophenone	down	YGR066C
923	4OHAcetophenone	down	YDL194W
933	4OHAcetophenone	down	YOL103W
943	4OHAcetophenone	down	YAL019W
953	4OHAcetophenone	down	YER080W
963	4OHAcetophenone	down	YMR219W
973	4OHAcetophenone	down	YDR120C
983	4OHAcetophenone	down	YLR064W
993	4OHAcetophenone	down	YLR047C
1003	4OHAcetophenone	down	YMR109W
1017	4OHAcetophenone	down	YJR062C
1023	4OHAcetophenone	down	YGR168C
1033	4OHAcetophenone	down	YLR207W
1044	4OHAcetophenone	down	YLR341W
1054	4OHAcetophenone	down	YJR097W
1064	4OHAcetophenone	down	YHL003C
1074	4OHAcetophenone	down	YBL059W
1084	4OHAcetophenone	down	YKL131W
1094	4OHAcetophenone	down	YOR087W
1108	4OHAcetophenone	down	YOR084W
1118	4OHAcetophenone	down	YDR491C
1124	4OHAcetophenone	down	YLR343W
1134	4OHAcetophenone	down	YGL154C
1144	4OHAcetophenone	down	YHR200W
1154	4OHAcetophenone	down	YMR282C
1164	4OHAcetophenone	down	YJR010W
1173	4OHAcetophenone	down	YBR059C
1183	4OHAcetophenone	down	YKR003W
1193	4OHAcetophenone	down	YGL152C
1203	4OHAcetophenone	down	YGR249W
1218	4OHAcetophenone	down	YER056C
1224	4OHAcetophenone	down	YJL046W
1234	4OHAcetophenone	down	YNL050C
1244	4OHAcetophenone	down	YNR058W
1253	4OHAcetophenone	down	YOL048C
1263	4OHAcetophenone	down	YMR305C
1273	4OHAcetophenone	down	YCR005C
1283	4OHAcetophenone	down	YFR014C
1293	4OHAcetophenone	down	YOR088W
1303	4OHAcetophenone	down	YHR139C
1317	4OHAcetophenone	down	YGR169C
1323	4OHAcetophenone	down	YOR366W
1333	4OHAcetophenone	down	YML035C-A
1343	4OHAcetophenone	down	YMR135C
1109	4OHBenzaldehyde	up	YOL138C
250	4OHBenzaldehyde	up	YNL254C
317	4OHBenzaldehyde	up	YFL014W
417	4OHBenzaldehyde	up	YKL127W
517	4OHBenzaldehyde	up	YOR264W
617	4OHBenzaldehyde	up	YGR169C
718	4OHBenzaldehyde	up	YDR019C
818	4OHBenzaldehyde	up	YEL011W
918	4OHBenzaldehyde	up	YML051W
1018	4OHBenzaldehyde	up	YDR055W
1119	4OHBenzaldehyde	up	YOL112W
1219	4OHBenzaldehyde	up	YLL002W
1318	4OHBenzaldehyde	up	YML018C
1417	4OHBenzaldehyde	up	YOR215C
1517	4OHBenzaldehyde	up	YLR351C
1617	4OHBenzaldehyde	up	YIL102C
1717	4OHBenzaldehyde	up	YER098W
1817	4OHBenzaldehyde	up	YJR050W
1916	4OHBenzaldehyde	up	YGL258W
2016	4OHBenzaldehyde	up	YPR125W
2115	4OHBenzaldehyde	up	YOL159C
2215	4OHBenzaldehyde	up	YGL146C
2315	4OHBenzaldehyde	up	YBR031W
2411	4OHBenzaldehyde	up	YCR088W
256	4OHBenzaldehyde	up	YJL182C
266	4OHBenzaldehyde	up	YDR459C
276	4OHBenzaldehyde	up	YPL230W
286	4OHBenzaldehyde	up	YMR070W
295	4OHBenzaldehyde	up	YNL004W
305	4OHBenzaldehyde	up	YMR119W-A
318	4OHBenzaldehyde	up	YDR269C
324	4OHBenzaldehyde	up	YMR040W
334	4OHBenzaldehyde	up	YOR106W
344	4OHBenzaldehyde	up	YGL086W
354	4OHBenzaldehyde	up	YOL056W
363	4OHBenzaldehyde	up	YDR291W
373	4OHBenzaldehyde	up	YDR511W
383	4OHBenzaldehyde	up	YKL055C
393	4OHBenzaldehyde	up	YOR182C
403	4OHBenzaldehyde	up	YIL122W
418	4OHBenzaldehyde	up	YOL104C
423	4OHBenzaldehyde	up	YDR089W
974	4OHBenzaldehyde	down	YOL137W
984	4OHBenzaldehyde	down	YCR068W
994	4OHBenzaldehyde	down	YPR097W
1004	4OHBenzaldehyde	down	YFR054C
1019	4OHBenzaldehyde	down	YNL196C
1024	4OHBenzaldehyde	down	YLR083C
1034	4OHBenzaldehyde	down	YOL106W
1045	4OHBenzaldehyde	down	YNR009W
1055	4OHBenzaldehyde	down	YGL224C
1065	4OHBenzaldehyde	down	YNL099C
1075	4OHBenzaldehyde	down	YPL046C
1085	4OHBenzaldehyde	down	YBL005W
1095	4OHBenzaldehyde	down	YMR312W
11010	4OHBenzaldehyde	down	YDR098C
11110	4OHBenzaldehyde	down	YOL099C
1125	4OHBenzaldehyde	down	YOR345C
1135	4OHBenzaldehyde	down	YNR013C
1145	4OHBenzaldehyde	down	YLR246W
1155	4OHBenzaldehyde	down	YDR222W
1165	4OHBenzaldehyde	down	YDR371W
1174	4OHBenzaldehyde	down	YDR191W
1184	4OHBenzaldehyde	down	YMR122C
1194	4OHBenzaldehyde	down	YDL122W
1204	4OHBenzaldehyde	down	YBL029W
12110	4OHBenzaldehyde	down	YGL181W
1225	4OHBenzaldehyde	down	YMR259C
1235	4OHBenzaldehyde	down	YKR039W
1245	4OHBenzaldehyde	down	YKR092C
1254	4OHBenzaldehyde	down	YOL061W
1264	4OHBenzaldehyde	down	YLR072W
1274	4OHBenzaldehyde	down	YBR026C
1284	4OHBenzaldehyde	down	YDR314C
1294	4OHBenzaldehyde	down	YHR081W
1304	4OHBenzaldehyde	down	YCL048W
1319	4OHBenzaldehyde	down	YDR213W
1324	4OHBenzaldehyde	down	YMR292W
1334	4OHBenzaldehyde	down	YER131W
1344	4OHBenzaldehyde	down	YDR465C
1353	4OHBenzaldehyde	down	YML017W
1363	4OHBenzaldehyde	down	YOR265W
1373	4OHBenzaldehyde	down	YMR120C
1383	4OHBenzaldehyde	down	YKR019C
1393	4OHBenzaldehyde	down	YJL150W
1403	4OHBenzaldehyde	down	YDL066W
1418	4OHBenzaldehyde	down	YLR368W
1423	4OHBenzaldehyde	down	YAL037W
1433	4OHBenzaldehyde	down	YLR309C
1443	4OHBenzaldehyde	down	YGL050W
1453	4OHBenzaldehyde	down	YDR490C
1463	4OHBenzaldehyde	down	YOR334W
1473	4OHBenzaldehyde	down	YGL243W
1483	4OHBenzaldehyde	down	YPR106W
1493	4OHBenzaldehyde	down	YKR072C
1503	4OHBenzaldehyde	down	YBR134W
1518	4OHBenzaldehyde	down	YIR020W-B
1523	4OHBenzaldehyde	down	YER007W
1533	4OHBenzaldehyde	down	YHR116W
1543	4OHBenzaldehyde	down	YJL218W
1553	4OHBenzaldehyde	down	YDR505C
1563	4OHBenzaldehyde	down	YJR106W
1573	4OHBenzaldehyde	down	YDR131C
1583	4OHBenzaldehyde	down	YNL079C
1593	4OHBenzaldehyde	down	YBR281C
1603	4OHBenzaldehyde	down	YBR069C
1618	4OHBenzaldehyde	down	YIL153W
1623	4OHBenzaldehyde	down	YLR266C
1633	4OHBenzaldehyde	down	YBR036C
1643	4OHBenzaldehyde	down	YOR061W
1653	4OHBenzaldehyde	down	YER081W
1663	4OHBenzaldehyde	down	YDR424C
1673	4OHBenzaldehyde	down	YLR190W
1683	4OHBenzaldehyde	down	YNL101W
1693	4OHBenzaldehyde	down	YBR005W
1703	4OHBenzaldehyde	down	YDR504C
1718	4OHBenzaldehyde	down	YBR053C
1723	4OHBenzaldehyde	down	YMR154C
1733	4OHBenzaldehyde	down	YJL042W
1743	4OHBenzaldehyde	down	YHR047C
1753	4OHBenzaldehyde	down	YDR241W
1763	4OHBenzaldehyde	down	YDR345C
1773	4OHBenzaldehyde	down	YDR245W
1783	4OHBenzaldehyde	down	YMR141C
1793	4OHBenzaldehyde	down	YCR090C
1803	4OHBenzaldehyde	down	YDR256C
1818	4OHBenzaldehyde	down	YIL152W
1822	4OHBenzaldehyde	down	YOR202W
1832	4OHBenzaldehyde	down	YDL112W
1842	4OHBenzaldehyde	down	YJL162C
1852	4OHBenzaldehyde	down	YDR108W
1862	4OHBenzaldehyde	down	YDR169C
1872	4OHBenzaldehyde	down	YPL001W
1882	4OHBenzaldehyde	down	YER156C
1892	4OHBenzaldehyde	down	YBL086C
1902	4OHBenzaldehyde	down	YDR415C
1917	4OHBenzaldehyde	down	YKL047W
1922	4OHBenzaldehyde	down	YBL021C
1120	4OHBenzoicAcid	up	YFL055W
257	4OHBenzoicAcid	up	YIL020C
319	4OHBenzoicAcid	up	YNR063W
419	4OHBenzoicAcid	up	YDR273W
518	4OHBenzoicAcid	up	YMR003W
618	4OHBenzoicAcid	up	YKL063C
719	4OHBenzoicAcid	up	YIL001W
819	4OHBenzoicAcid	up	YER106W
919	4OHBenzoicAcid	up	YDR051C
1020	4OHBenzoicAcid	up	YOR378W
1126	4OHBenzoicAcid	up	YEL012W
1220	4OHBenzoicAcid	up	YBL091C-A
1320	4OHBenzoicAcid	up	YJL214W
1419	4OHBenzoicAcid	up	YLR309C
1519	4OHBenzoicAcid	up	YCR030C
1619	4OHBenzoicAcid	up	YMR106C
1719	4OHBenzoicAcid	up	YKR084C
1819	4OHBenzoicAcid	up	YDR459C
1918	4OHBenzoicAcid	up	YOR106W
2017	4OHBenzoicAcid	up	YLR307W
2116	4OHBenzoicAcid	up	YBR047W
2216	4OHBenzoicAcid	up	YLR073C
2316	4OHBenzoicAcid	up	YIL108W
2412	4OHBenzoicAcid	up	YOL064C
258	4OHBenzoicAcid	up	YMR126C
267	4OHBenzoicAcid	up	YDR538W
277	4OHBenzoicAcid	up	YBR024W
287	4OHBenzoicAcid	up	YLR032W
296	4OHBenzoicAcid	up	YJL190C
306	4OHBenzoicAcid	up	YJL065C
3110	4OHBenzoicAcid	up	YMR130W
325	4OHBenzoicAcid	up	YPR151C
335	4OHBenzoicAcid	up	YLL058W
345	4OHBenzoicAcid	up	YDL130W
355	4OHBenzoicAcid	up	YIR030C
364	4OHBenzoicAcid	up	YJL136C
374	4OHBenzoicAcid	up	YIL041W
384	4OHBenzoicAcid	up	YJL141C
394	4OHBenzoicAcid	up	YLR098C
404	4OHBenzoicAcid	up	YOL079W
4110	4OHBenzoicAcid	up	YGR069W
424	4OHBenzoicAcid	up	YER134C
433	4OHBenzoicAcid	up	YPR174C
443	4OHBenzoicAcid	up	YBR276C
453	4OHBenzoicAcid	up	YLR084C
463	4OHBenzoicAcid	up	YGL062W
473	4OHBenzoicAcid	up	YGR230W
483	4OHBenzoicAcid	up	YDR250C
493	4OHBenzoicAcid	up	YDR421W
503	4OHBenzoicAcid	up	YBL009W
519	4OHBenzoicAcid	up	YLR352W
523	4OHBenzoicAcid	up	YML048W-A
533	4OHBenzoicAcid	up	YML019W
543	4OHBenzoicAcid	up	YNR013C
553	4OHBenzoicAcid	up	YGL043W
563	4OHBenzoicAcid	up	YPL171C
573	4OHBenzoicAcid	up	YEL014C
583	4OHBenzoicAcid	up	YCL023C
593	4OHBenzoicAcid	up	YNL292W
603	4OHBenzoicAcid	up	YER060W-A
619	4OHBenzoicAcid	up	YDR244W
623	4OHBenzoicAcid	up	YLR262C
634	4OHBenzoicAcid	up	YHL012W
644	4OHBenzoicAcid	up	YDR340W
654	4OHBenzoicAcid	up	YLR064W
663	4OHBenzoicAcid	up	YDL226C
673	4OHBenzoicAcid	up	YLR112W
684	4OHBenzoicAcid	up	YMR063W
694	4OHBenzoicAcid	up	YER156C
704	4OHBenzoicAcid	up	YBR260C
7110	4OHBenzoicAcid	up	YOR105W
724	4OHBenzoicAcid	up	YGR163W
734	4OHBenzoicAcid	up	YLR184W
744	4OHBenzoicAcid	up	YFL033C
754	4OHBenzoicAcid	up	YIL010W
764	4OHBenzoicAcid	up	YML051W
774	4OHBenzoicAcid	up	YJL157C
784	4OHBenzoicAcid	up	YML129C
794	4OHBenzoicAcid	up	YGR271W
804	4OHBenzoicAcid	up	YLR070C
8110	4OHBenzoicAcid	up	YOR113W
824	4OHBenzoicAcid	up	YGL136C
834	4OHBenzoicAcid	up	YJR009C
844	4OHBenzoicAcid	up	YPL090C
854	4OHBenzoicAcid	up	YPR039W
864	4OHBenzoicAcid	up	YGR268C
874	4OHBenzoicAcid	up	YMR207C
884	4OHBenzoicAcid	up	YBR043C
894	4OHBenzoicAcid	up	YDR251W
904	4OHBenzoicAcid	up	YDL080C
9110	4OHBenzoicAcid	up	YER158C
924	4OHBenzoicAcid	up	YOR345C
934	4OHBenzoicAcid	up	YBL043W
944	4OHBenzoicAcid	up	YAL036C
954	4OHBenzoicAcid	up	YIL158W
964	4OHBenzoicAcid	up	YML100W
975	4OHBenzoicAcid	up	YPR160W
985	4OHBenzoicAcid	down	YHR073W
995	4OHBenzoicAcid	down	YDR154C
1005	4OHBenzoicAcid	down	YJL133W
10110	4OHBenzoicAcid	down	YBL103C
1025	4OHBenzoicAcid	down	YPL060W
1035	4OHBenzoicAcid	down	YKR100C
1046	4OHBenzoicAcid	down	YNL229C
1056	4OHBenzoicAcid	down	YDR157W
1066	4OHBenzoicAcid	down	YPR117W
1076	4OHBenzoicAcid	down	YNL296W
1086	4OHBenzoicAcid	down	YOR068C
1096	4OHBenzoicAcid	down	YAL048C
11011	4OHBenzoicAcid	down	YOR078W
11111	4OHBenzoicAcid	down	YPR111W
1127	4OHBenzoicAcid	down	YKL124W
1136	4OHBenzoicAcid	down	YAL040C
1146	4OHBenzoicAcid	down	YMR107W
1156	4OHBenzoicAcid	down	YDR516C
1166	4OHBenzoicAcid	down	YGL085W
1175	4OHBenzoicAcid	down	YLR189C
1185	4OHBenzoicAcid	down	YBL065W
1128	5HMF	up	YDR066C
259	5HMF	up	YDR104C
320	5HMF	up	YPR160W
420	5HMF	up	YML020W
520	5HMF	up	YPL164C
620	5HMF	up	YDR263C
720	5HMF	up	YGL167C
820	5HMF	up	YJR133W
920	5HMF	up	YBR275C
1026	5HMF	up	YBR128C
1129	5HMF	up	YJL162C
1226	5HMF	up	YDR504C
1325	5HMF	up	YOR003W
1420	5HMF	up	YOL082W
1520	5HMF	up	YFR024C-A
1620	5HMF	up	YGR209C
1720	5HMF	up	YBL088C
1820	5HMF	up	YDR217C
1919	5HMF	up	YGL215W
2018	5HMF	up	YOR005C
2117	5HMF	up	YLR037C
2217	5HMF	up	YJR026W
2317	5HMF	up	YHR082C
2413	5HMF	up	YOR013W
2510	5HMF	up	YNR025C
268	5HMF	up	YDR124W
278	5HMF	up	YIL152W
288	5HMF	up	YIL164C
297	5HMF	up	YBR028C
307	5HMF	up	YJR146W
3111	5HMF	up	YMR170C
326	5HMF	up	YOR322C
336	5HMF	up	YLR169W
346	5HMF	up	YCR027C
356	5HMF	up	YNL194C
365	5HMF	up	YOR333C
375	5HMF	up	YPL202C
385	5HMF	up	YML124C
395	5HMF	up	YBR263W
405	5HMF	up	YKL062W
4111	5HMF	up	YGR194C
425	5HMF	up	YDR055W
434	5HMF	up	YCR065W
444	5HMF	up	YHR075C
454	5HMF	up	YLR228C
464	5HMF	up	YNR065C
474	5HMF	up	YBL054W
484	5HMF	up	YJR052W
494	5HMF	up	YBR212W
504	5HMF	up	YPL189W
5110	5HMF	up	YLR219W
524	5HMF	up	YDL172C
534	5HMF	up	YAR037W
544	5HMF	up	YBL048W
554	5HMF	up	YFR047C
564	5HMF	up	YER135C
574	5HMF	up	YHR044C
584	5HMF	up	YHR195W
594	5HMF	up	YLR234W
604	5HMF	up	YKL023W
6110	5HMF	up	YCL042W
624	5HMF	up	YMR137C
635	5HMF	up	YDR254W
645	5HMF	up	YFL032W
655	5HMF	up	YGL213C
664	5HMF	down	YFL011W
674	5HMF	down	YJL211C
685	5HMF	down	YLR400W
695	5HMF	down	YLR018C
705	5HMF	down	YJL021C
7111	5HMF	down	YER109C
725	5HMF	down	YMR246W
735	5HMF	down	YGR023W
745	5HMF	down	YJL181W
755	5HMF	down	YJL192C
765	5HMF	down	YAL042W
775	5HMF	down	YLR258W
785	5HMF	down	YMR058W
795	5HMF	down	YMR080C
805	5HMF	down	YKL191W
8111	5HMF	down	YGL037C
825	5HMF	down	YCL027W
835	5HMF	down	YDR004W
845	5HMF	down	YFL051C
855	5HMF	down	YOL158C
865	5HMF	down	YBR217W
875	5HMF	down	YJL204C
885	5HMF	down	YPL205C
895	5HMF	down	YFR016C
905	5HMF	down	YAR020C
9111	5HMF	down	YAR029W
925	5HMF	down	YPL249C
935	5HMF	down	YGR187C
945	5HMF	down	YOR030W
955	5HMF	down	YDR330W
965	5HMF	down	YER091C
976	5HMF	down	YLR267W
986	5HMF	down	YML131W
996	5HMF	down	YER128W
1006	5HMF	down	YKL077W
1130	Acetamide	up	YHR158C
260	Acetamide	up	YMR031C
327	Acetamide	up	YHL013C
426	Acetamide	up	YLL056C
525	Acetamide	up	YHR079C
625	Acetamide	up	YML107C
726	Acetamide	up	YHR209W
826	Acetamide	up	YKL178C
926	Acetamide	up	YLR020C
1027	Acetamide	up	YLR435W
1137	Acetamide	up	YML071C
1227	Acetamide	up	YOR029W
1326	Acetamide	up	YGL237C
1424	Acetamide	up	YBL009W
1524	Acetamide	up	YBR084C-A
1624	Acetamide	up	YML035C
1724	Acetamide	up	YAL026C
1823	Acetamide	up	YGR148C
1920	Acetamide	up	YDL094C
2019	Acetamide	up	YIL153W
2118	Acetamide	up	YGL060W
2218	Acetamide	up	YJL154C
2318	Acetamide	up	YER091C
2414	Acetamide	up	YDL089W
2511	Acetamide	up	YML006C
269	Acetamide	up	YGL256W
279	Acetamide	up	YPR149W
289	Acetamide	up	YJL093C
298	Acetamide	up	YOR178C
308	Acetamide	up	YOR306C
3112	Acetamide	up	YKL163W
328	Acetamide	up	YOL025W
337	Acetamide	up	YMR205C
347	Acetamide	up	YOL035C
357	Acetamide	up	YCR092C
366	Acetamide	up	YMR099C
376	Acetamide	up	YKL171W
386	Acetamide	up	YKL050C
545	Acetamide	down	YER161C
555	Acetamide	down	YIL025C
565	Acetamide	down	YKL221W
575	Acetamide	down	YIL024C
585	Acetamide	down	YLR050C
595	Acetamide	down	YDR304C
605	Acetamide	down	YER164W
6111	Acetamide	down	YJR117W
626	Acetamide	down	YER111C
636	Acetamide	down	YOR064C
646	Acetamide	down	YKL027W
656	Acetamide	down	YOR167C
665	Acetamide	down	YOL132W
675	Acetamide	down	YNL116W
686	Acetamide	down	YBL065W
696	Acetamide	down	YNL302C
706	Acetamide	down	YOR380W
7112	Acetamide	down	YMR092C
727	Acetamide	down	YDR148C
736	Acetamide	down	YOR263C
746	Acetamide	down	YOR058C
756	Acetamide	down	YKL015W
766	Acetamide	down	YHL008C
776	Acetamide	down	YML058C-A
786	Acetamide	down	YCR028C-A
796	Acetamide	down	YBL043W
806	Acetamide	down	YJL135W
8112	Acetamide	down	YNR031C
827	Acetamide	down	YKL179C
836	Acetamide	down	YLR126C
846	Acetamide	down	YNR009W
856	Acetamide	down	YCR020C-A
866	Acetamide	down	YJR146W
876	Acetamide	down	YPL195W
886	Acetamide	down	YDR477W
896	Acetamide	down	YCR037C
906	Acetamide	down	YPL041C
9112	Acetamide	down	YNL199C
927	Acetamide	down	YKL160W
936	Acetamide	down	YHR207C
946	Acetamide	down	YGR230W
956	Acetamide	down	YBR266C
966	Acetamide	down	YGR108W
977	Acetamide	down	YNL004W
987	Acetamide	down	YBL069W
997	Acetamide	down	YLR098C
1007	Acetamide	down	YBR229C
10111	Acetamide	down	YBL089W
1028	Acetamide	down	YBR012C
1036	Acetamide	down	YOR276W
1047	Acetamide	down	YDR352W
1057	Acetamide	down	YDR094W
1067	Acetamide	down	YLR398C
1138	AcetoSyringone	up	YLR017W
270	AcetoSyringone	up	YPL214C
329	AcetoSyringone	up	YDR272W
427	AcetoSyringone	up	YNL011C
526	AcetoSyringone	up	YCR088W
627	AcetoSyringone	up	YGR086C
728	AcetoSyringone	up	YER184C
828	AcetoSyringone	up	YMR092C
928	AcetoSyringone	up	YFR040W
1029	AcetoSyringone	up	YDR157W
1139	AcetoSyringone	up	YDR368W
1228	AcetoSyringone	up	YMR219W
1327	AcetoSyringone	up	YMR075W
1425	AcetoSyringone	up	YFL021W
1525	AcetoSyringone	up	YLR110C
1625	AcetoSyringone	up	YBR059C
1725	AcetoSyringone	up	YOR219C
1824	AcetoSyringone	up	YML047C
1923	AcetoSyringone	up	YOR365C
2020	AcetoSyringone	up	YGR105W
2119	AcetoSyringone	up	YPL250C
2219	AcetoSyringone	up	YIR027C
2319	AcetoSyringone	up	YGR026W
2415	AcetoSyringone	up	YPL004C
2512	AcetoSyringone	up	YBL052C
2610	AcetoSyringone	up	YOR050C
2710	AcetoSyringone	up	YGL101W
2810	AcetoSyringone	up	YBL017C
299	AcetoSyringone	up	YJL038C
309	AcetoSyringone	up	YNL309W
3113	AcetoSyringone	up	YBL082C
3210	AcetoSyringone	up	YPL189W
338	AcetoSyringone	up	YOR214C
348	AcetoSyringone	up	YNL040W
358	AcetoSyringone	up	YDR257C
367	AcetoSyringone	up	YGR072W
377	AcetoSyringone	up	YLL020C
387	AcetoSyringone	up	YPR138C
396	AcetoSyringone	up	YOL155C
406	AcetoSyringone	up	YJL099W
4112	AcetoSyringone	up	YJL201W
428	AcetoSyringone	up	YDR519W
435	AcetoSyringone	up	YKL139W
445	AcetoSyringone	up	YJL216C
455	AcetoSyringone	up	YDR242W
465	AcetoSyringone	up	YNL146W
475	AcetoSyringone	up	YBR119W
485	AcetoSyringone	up	YGR163W
495	AcetoSyringone	up	YLR406C
505	AcetoSyringone	up	YCL064C
5111	AcetoSyringone	up	YOR314W
527	AcetoSyringone	up	YLR046C
535	AcetoSyringone	up	YML020W
546	AcetoSyringone	up	YGL021W
556	AcetoSyringone	up	YOL101C
566	AcetoSyringone	up	YJR118C
576	AcetoSyringone	up	YDR536W
586	AcetoSyringone	up	YGR263C
596	AcetoSyringone	up	YMR078C
606	AcetoSyringone	up	YDR256C
6112	AcetoSyringone	up	YLR348C
628	AcetoSyringone	up	YPL256C
637	AcetoSyringone	up	YOR071C
647	AcetoSyringone	up	YJR053W
657	AcetoSyringone	up	YNR039C
666	AcetoSyringone	up	YMR169C
676	AcetoSyringone	up	YHL027W
687	AcetoSyringone	up	YNL208W
697	AcetoSyringone	up	YKL057C
707	AcetoSyringone	up	YBR074W
7113	AcetoSyringone	up	YMR127C
729	AcetoSyringone	up	YIL016W
737	AcetoSyringone	up	YPL088W
747	AcetoSyringone	up	YGL031C
757	AcetoSyringone	up	YJR096W
767	AcetoSyringone	up	YDR312W
777	AcetoSyringone	up	YPL072W
787	AcetoSyringone	up	YML121W
797	AcetoSyringone	up	YNR029C
807	AcetoSyringone	up	YGR235C
8113	AcetoSyringone	up	YDR297W
829	AcetoSyringone	up	YKR046C
837	AcetoSyringone	up	YHL019C
847	AcetoSyringone	up	YKL211C
857	AcetoSyringone	up	YHR066W
867	AcetoSyringone	up	YGR049W
877	AcetoSyringone	up	YOL095C
887	AcetoSyringone	up	YBR145W
897	AcetoSyringone	up	YGL237C
907	AcetoSyringone	up	YHR021C
9113	AcetoSyringone	up	YMR036C
929	AcetoSyringone	up	YER176W
937	AcetoSyringone	up	YIR007W
947	AcetoSyringone	up	YMR304W
957	AcetoSyringone	up	YKL032C
967	AcetoSyringone	up	YLR371W
978	AcetoSyringone	up	YOR188W
988	AcetoSyringone	up	YLR081W
998	AcetoSyringone	up	YLR254C
1008	AcetoSyringone	up	YBL067C
10112	AcetoSyringone	up	YPR123C
10210	AcetoSyringone	up	YML021C
1037	AcetoSyringone	up	YNL326C
1048	AcetoSyringone	up	YDR147W
1058	AcetoSyringone	up	YDR423C
1068	AcetoSyringone	up	YER041W
1077	AcetoSyringone	up	YDR372C
1087	AcetoSyringone	up	YDR030C
1097	AcetoSyringone	up	YGL020C
11012	AcetoSyringone	up	YDL039C
11112	AcetoSyringone	up	YDL106C
11210	AcetoSyringone	up	YJR038C
11310	AcetoSyringone	up	YPL180W
1147	AcetoSyringone	up	YLR041W
1157	AcetoSyringone	up	YLR407W
1167	AcetoSyringone	up	YCL034W
1176	AcetoSyringone	up	YER181C
1186	AcetoSyringone	up	YGR193C
1195	AcetoSyringone	up	YKL116C
1205	AcetoSyringone	up	YOR086C
12111	AcetoSyringone	up	YGR243W
1229	AcetoSyringone	up	YJL164C
1236	AcetoSyringone	up	YGL105W
1246	AcetoSyringone	up	YER183C
1255	AcetoSyringone	up	YEL001C
1265	AcetoSyringone	up	YNL301C
1275	AcetoSyringone	up	YPL014W
1285	AcetoSyringone	down	YCR034W
1295	AcetoSyringone	down	YLR258W
1305	AcetoSyringone	down	YLR363C
13110	AcetoSyringone	down	YGR144W
1328	AcetoSyringone	down	YML035C-A
1335	AcetoSyringone	down	YHR167W
1345	AcetoSyringone	down	YMR258C
1354	AcetoSyringone	down	YIL145C
1364	AcetoSyringone	down	YJL145W
1374	AcetoSyringone	down	YNL116W
1384	AcetoSyringone	down	YLR414C
1394	AcetoSyringone	down	YER095W
1404	AcetoSyringone	down	YKL005C
14110	AcetoSyringone	down	YJR043C
1426	AcetoSyringone	down	YHR157W
1434	AcetoSyringone	down	YKL101W
